N_PMUT,Frequency_MHz,Amplitude_R_mean,Amplitude_R_std,Phase_deg_mean,Phase_deg_std
5,0.33693872999999996,1.270423333333333,1.527525231642572e-05,0.1988153333333333,0.001215193125940628
5,0.33802613,1.270456666666667,5.773502691805884e-06,0.1981263333333333,0.001246195142557272
5,0.33911704,1.27048,9.999999999926734e-06,0.1978156666666667,0.001216477017182541
5,0.34021147100000004,1.270506666666667,2.081665999464214e-05,0.197667,0.001209599520502531
5,0.341309433,1.270553333333333,2.516611478425365e-05,0.1975083333333333,0.001182701286603418
5,0.342410939,1.27059,4.358898943546943e-05,0.1973673333333333,0.001191245286804225
5,0.343516,1.27065,4.358898943546306e-05,0.1972126666666667,0.001193634086868054
5,0.34462462699999996,1.2707,1.000000000003776e-05,0.19702,0.001193091781884364
5,0.34573683299999997,1.27077,1.999999999990898e-05,0.1968233333333334,0.001203249489230468
5,0.34685262699999997,1.270803333333333,3.785938897204457e-05,0.1966476666666667,0.001215591351290937
5,0.34797202299999996,1.27086,4.358898943541849e-05,0.1964456666666667,0.001225365795725222
5,0.349095031,1.270923333333333,3.785938897198348e-05,0.1962403333333333,0.0012314419731897
5,0.350221663,1.27098,3.000000000003e-05,0.196007,0.001228330981454109
5,0.351351932,1.27104,1.999999999990898e-05,0.1957773333333333,0.001250096129636967
5,0.352485848,1.271106666666667,5.773502691934081e-06,0.1955793333333333,0.00124326679893468
5,0.353623424,1.27115,1.7320508075642e-05,0.1953486666666666,0.001255841285088728
5,0.35476467,1.271226666666667,3.214550253658899e-05,0.195112,0.001268281120256874
5,0.355909601,1.27127,2.645751311077727e-05,0.1948846666666667,0.001266099653792447
5,0.35705822600000003,1.27132,1.732050807575417e-05,0.1946516666666667,0.00127348707623335
5,0.358210558,1.271383333333333,2.081665999469992e-05,0.1944203333333333,0.001255687992031986
5,0.359366609,1.27146,1.000000000006551e-05,0.1941893333333333,0.001282478979684773
5,0.36052639000000003,1.271523333333333,5.773502691934081e-06,0.1939483333333333,0.001285146035800345
5,0.361689915,1.271583333333333,3.214550253658899e-05,0.1937213333333333,0.001306530647682368
5,0.362857195,1.271656666666667,1.527525231646812e-05,0.1934636666666667,0.001307995540257424
5,0.364028242,1.271726666666667,5.773502691934081e-06,0.193208,0.001314769561558211
5,0.365203069,1.27179,1.000000000006551e-05,0.192975,0.001314708712985495
5,0.366381686,1.27186,1.000000000006551e-05,0.192747,0.001317590224614612
5,0.367564108,1.271943333333333,1.527525231646812e-05,0.1925153333333333,0.00133871368609322
5,0.368750346,1.272023333333333,2.516611478418012e-05,0.192276,0.001317250545644209
5,0.369940411,1.272093333333333,5.773502691934081e-06,0.192005,0.001320685049510282
5,0.371134318,1.27216,0.0,0.191709,0.001305169337672325
5,0.37233207799999996,1.27224,2.000000000010327e-05,0.1914496666666667,0.001318619100928441
5,0.373533703,1.272326666666667,3.511884584285124e-05,0.191228,0.001298231104233761
5,0.374739206,1.27241,1.000000000006551e-05,0.1909983333333334,0.001302622866885625
5,0.37594859999999997,1.2725,2.645751311069335e-05,0.1907726666666667,0.001335277624066736
5,0.377161897,1.272606666666667,2.309401076760813e-05,0.1905143333333333,0.001328836458460302
5,0.378379109,1.272713333333333,1.154700538386816e-05,0.190271,0.001321106733008342
5,0.37960025,1.272803333333333,2.30940107674639e-05,0.190031,0.001311692418213978
5,0.380825332,1.272916666666667,5.773502691934081e-06,0.1897633333333333,0.001326687730151053
5,0.38205436800000003,1.27301,3.605551275466056e-05,0.189536,0.001338983196309794
5,0.383287369,1.273096666666667,3.214550253658035e-05,0.1892996666666667,0.001334282328944411
5,0.38452435100000004,1.273206666666667,3.214550253674441e-05,0.18905,0.001343023082452412
5,0.385765324,1.27333,9.999999999926734e-06,0.188798,0.001347943248063508
5,0.38701030200000003,1.27345,2.000000000004776e-05,0.188554,0.001352025517510673
5,0.38825929800000003,1.273543333333333,3.05505046330816e-05,0.1883203333333333,0.001357744575880655
5,0.389512326,1.273696666666667,2.516611478417277e-05,0.188054,0.001353546822241479
5,0.390769397,1.273806666666667,2.516611478427203e-05,0.1878153333333333,0.00135690174048577
5,0.392030524,1.273916666666667,5.773502691805884e-06,0.1875763333333333,0.00136983003811908
5,0.393295722,1.274063333333333,1.527525231661954e-05,0.1873366666666667,0.001387409576633146
5,0.394565003,1.274186666666667,1.527525231653474e-05,0.1870786666666666,0.001378337525185095
5,0.395838381,1.274316666666667,1.154700538364382e-05,0.1868383333333333,0.001372888317866153
5,0.39711586800000004,1.274466666666667,3.214550253666958e-05,0.1865956666666667,0.001354356058550843
5,0.398397478,1.2746,1.000000000006551e-05,0.1863553333333333,0.001383518100110497
5,0.399683224,1.274756666666667,1.527525231646812e-05,0.186103,0.001394835832634084
5,0.400973119,1.274926666666667,2.081665999469992e-05,0.1858473333333333,0.001383693728154233
5,0.402267178,1.275056666666667,2.08166599946777e-05,0.1856063333333333,0.001387058878827185
5,0.403565412,1.275233333333333,1.527525231653474e-05,0.1853393333333333,0.001398519336059858
5,0.404867837,1.275413333333334,2.081665999464214e-05,0.1850886666666667,0.00138813916209196
5,0.40617446399999996,1.275606666666667,2.516611478425365e-05,0.184847,0.001404736274181014
5,0.407485309,1.275786666666667,4.041451884331422e-05,0.1845773333333333,0.001380032366770196
5,0.408800384,1.27599,3.605551275472214e-05,0.1843396666666667,0.001394105208846649
5,0.410119703,1.27621,3.605551275472214e-05,0.1840716666666667,0.001416754154161312
5,0.41144328,1.276426666666667,5.033222956848892e-05,0.1837903333333334,0.001435344674053362
5,0.412771129,1.276646666666667,6.506407098645971e-05,0.1835413333333333,0.001452266274941801
5,0.414103263,1.276863333333333,6.506407098656493e-05,0.183272,0.001444250324562882
5,0.41543969599999997,1.277096666666667,5.686240703083013e-05,0.1829886666666667,0.001455233429156051
5,0.416780442,1.277363333333333,6.11010092661632e-05,0.1827203333333333,0.001464209115301958
5,0.418125515,1.277623333333333,4.163331998931984e-05,0.1824543333333334,0.001469186282720251
5,0.41947492999999997,1.2779,8.185352771869107e-05,0.1822,0.001477426478712216
5,0.42082869900000003,1.278173333333333,8.62167810425518e-05,0.1819263333333333,0.001473914968148879
5,0.422186837,1.278476666666666,0.0001069267662156887,0.1816643333333333,0.001477730128722215
5,0.423549358,1.278786666666667,0.0001021436896403639,0.1814203333333333,0.001484951963308374
5,0.424916277,1.27911,8.888194417319482e-05,0.1811686666666667,0.001496480649167683
5,0.426287607,1.27944,9.165151389901464e-05,0.1809046666666667,0.001475525104270783
5,0.42766336200000005,1.2798,9.643650760997419e-05,0.1806566666666667,0.001482062864163781
5,0.429043558,1.280176666666667,0.0001001665280088053,0.1803896666666667,0.001503009092897761
5,0.430428208,1.28055,7.937253933197513e-05,0.180115,0.00150332664447885
5,0.431817326,1.280946666666667,0.0001026320287889087,0.1798423333333333,0.001491431974088435
5,0.433210928,1.281366666666667,5.686240703083013e-05,0.179566,0.001503659868454304
5,0.434609027,1.281846666666667,8.144527815246249e-05,0.1792696666666667,0.001487937274663608
5,0.436011638,1.282303333333333,0.000101159939369811,0.178978,0.00149211025061822
5,0.437418776,1.282793333333333,0.0001101514109458137,0.1786473333333334,0.001525000437158407
5,0.438830456,1.283316666666667,0.0001096965511460104,0.178316,0.001556756564142251
5,0.44024669099999997,1.283843333333333,0.0001137248140615919,0.1779716666666667,0.0015684522094515
5,0.441667496,1.284386666666667,0.0001171893055415961,0.1776246666666667,0.001548215854890197
5,0.443092887,1.284963333333333,0.0001137248140615919,0.177246,0.001551720335627547
5,0.44452287900000004,1.28556,8.88819441731511e-05,0.176865,0.001568978011318202
5,0.445957485,1.286153333333333,0.000110151410945723,0.176462,0.001565415919172916
5,0.447396721,1.28676,0.0001153256259468353,0.1760366666666666,0.00157403822486409
5,0.44884060200000003,1.287373333333333,0.0001285820101465545,0.1755906666666667,0.001583803754678385
5,0.450289143,1.28799,0.0001248999599680484,0.1751096666666667,0.001592870469728557
5,0.451742358,1.288613333333333,0.0001209683154108838,0.1745876666666667,0.001590846420410648
5,0.453200264,1.28925,9.84885780180201e-05,0.174057,0.001604874138367234
5,0.454662875,1.28989,0.0001014889156508842,0.1735073333333333,0.001607801397353964
5,0.456130206,1.29049,0.0001212435565298625,0.1729233333333333,0.001605239026853432
5,0.457602272,1.29109,0.0001081665382640048,0.1722923333333334,0.001600260083028174
5,0.459079089,1.291643333333333,0.0001167618659209754,0.17165,0.001607162406230311
5,0.46056067300000003,1.29216,0.0001081665382639278,0.1709863333333333,0.001612529172862715
5,0.462047038,1.29263,0.0001053565375285168,0.1702883333333333,0.001600907971537803
5,0.4635382,1.293046666666667,8.504900548099086e-05,0.169528,0.001627901409791155
5,0.465034174,1.2934,0.0001053565375285168,0.1687256666666667,0.001624789319676035
5,0.46653497600000005,1.293686666666667,0.000100166528008712,0.1679123333333333,0.001630277992654434
5,0.46804062199999996,1.293916666666667,8.02080627700563e-05,0.167052,0.00162044098936061
5,0.46955112699999996,1.29409,7.549834435276093e-05,0.1661313333333333,0.001641404987604617
5,0.47106650699999997,1.29416,4.358898943541849e-05,0.165116,0.001630621660594516
5,0.472586777,1.294176666666667,4.725815626257139e-05,0.1639043333333333,0.001634276088466481
5,0.474111954,1.294086666666667,3.055050463296046e-05,0.1623533333333333,0.001627385121393647
5,0.47564205200000004,1.29396,4.358898943542486e-05,0.1600523333333333,0.001618417848805842
5,0.477177089,1.293736666666667,3.511884584286968e-05,0.1558986666666667,0.001625319148146999
5,0.47871708,1.293393333333333,3.214550253680197e-05,0.1470936666666667,0.00164298032043398
5,0.48026204100000003,1.292736666666667,1.527525231645601e-05,0.1323806666666667,0.00174232210952318
5,0.481811988,1.291976666666667,3.511884584283807e-05,0.128884,0.001813052950136853
5,0.483366938,1.29154,4.358898943542486e-05,0.140047,0.001679668717336855
5,0.484926905,1.291113333333333,3.055050463302104e-05,0.1465513333333333,0.001631273224611183
5,0.486491907,1.29067,6.55743852430094e-05,0.1494753333333333,0.001658567554648676
5,0.48806196,1.290113333333333,6.50640709865365e-05,0.1507396666666667,0.001662946882294612
5,0.48963707900000003,1.289533333333333,5.773502691895622e-05,0.1512323333333333,0.001658279027586527
5,0.49121728200000003,1.288913333333333,4.163331998942652e-05,0.1513343333333333,0.001629179650417143
5,0.492802585,1.288273333333333,6.110100926609658e-05,0.1512186666666666,0.00165172525964016
5,0.494393004,1.2876,6.000000000003225e-05,0.151014,0.001689989053218964
5,0.49598855599999997,1.286913333333333,7.505553499459822e-05,0.1507236666666667,0.00168276449134551
5,0.497589257,1.286216666666667,4.61880215352483e-05,0.1503793333333333,0.001706097984681223
5,0.499195124,1.285516666666667,6.429100507332763e-05,0.1500083333333333,0.0017202204316114
5,0.500806174,1.28482,5.291502622125031e-05,0.1496596666666667,0.001709264559198883
5,0.5024224230000001,1.284113333333333,4.932882862308615e-05,0.1492923333333333,0.001711962713768401
5,0.504043888,1.28344,5.291502622140767e-05,0.148963,0.001721036606234743
5,0.505670586,1.282773333333333,5.033222956848892e-05,0.1486236666666667,0.001734508960292052
5,0.507302534,1.282113333333333,6.110100926606023e-05,0.1482773333333333,0.001737022260459935
5,0.508939748,1.28145,5.000000000002225e-05,0.147944,0.001747340550665499
5,0.510582247,1.28081,3.605551275461437e-05,0.1476546666666667,0.001743385881935864
5,0.512230046,1.280193333333333,4.163331998937763e-05,0.1473536666666667,0.001763480176620459
5,0.513883163,1.279576666666667,3.055050463302709e-05,0.1470446666666667,0.001741123870760876
5,0.5155416159999999,1.27899,3.60555127544604e-05,0.1467366666666667,0.001783076367779392
5,0.51720542,1.278413333333333,1.527525231646812e-05,0.1464886666666667,0.001777357683003998
5,0.518874594,1.277853333333334,6.027713773350039e-05,0.1462333333333333,0.001805482299368597
5,0.520549155,1.277343333333333,4.932882862326245e-05,0.1459793333333333,0.001809780189231084
5,0.522229121,1.27685,1.999999999996449e-05,0.1457313333333334,0.001813447085892873
5,0.523914508,1.27639,4.358898943542486e-05,0.1454603333333333,0.001834218725597727
5,0.525605334,1.275916666666667,4.041451884326614e-05,0.145236,0.001821453265939037
5,0.527301618,1.275443333333333,4.163331998937763e-05,0.1450033333333333,0.001837875494513518
5,0.529003375,1.274996666666667,2.516611478417277e-05,0.1447926666666667,0.001825094609419828
5,0.530710625,1.274583333333333,1.527525231646812e-05,0.1445736666666667,0.001836761370819112
5,0.532423384,1.274193333333334,2.309401076751198e-05,0.144353,0.001842213614106674
5,0.534141671,1.273833333333333,3.055050463296046e-05,0.1441386666666667,0.001858424153236659
5,0.535865504,1.273453333333333,5.773502691934081e-06,0.1439206666666667,0.001861370552397711
5,0.5375949,1.273113333333333,2.516611478418747e-05,0.14371,0.001877929977395324
5,0.539329877,1.272793333333333,3.05505046330816e-05,0.143495,0.00188791180938092
5,0.541070453,1.272476666666667,3.214550253658035e-05,0.1433066666666667,0.001871150804540708
5,0.542816647,1.27219,2.999999999997449e-05,0.1431046666666667,0.001887284380620289
5,0.544568476,1.27193,1.7320508075642e-05,0.1428586666666667,0.001889570409731612
5,0.546325959,1.271666666666667,4.618802153508806e-05,0.1426896666666667,0.00191124680073857
5,0.548089113,1.27142,5.291502622126081e-05,0.142462,0.001938257980765196
5,0.549857958,1.271213333333334,6.806859285557456e-05,0.1422446666666667,0.001930956326107178
5,0.551632512,1.27096,7.937253933191219e-05,0.142047,0.001956778219420894
5,0.553412792,1.27075,3.464101615133206e-05,0.1418226666666667,0.001936877469881193
5,0.5551988179999999,1.27057,7.549834435276093e-05,0.141593,0.001923510332699034
5,0.556990608,1.27039,9.165151389912366e-05,0.1413606666666667,0.001929693585348025
5,0.5587881809999999,1.270183333333333,8.082903768658037e-05,0.1411476666666667,0.001918639187896803
5,0.560591555,1.269996666666667,4.041451884326614e-05,0.1409083333333333,0.001920214137364188
5,0.5624007489999999,1.26985,3.605551275456818e-05,0.1406973333333333,0.001945585087662137
5,0.564215782,1.269683333333333,5.03322295685073e-05,0.14048,0.001954952429088753
5,0.5660366720000001,1.269523333333333,6.429100507330462e-05,0.1402463333333333,0.001974702593641226
5,0.567863439,1.269383333333334,4.725815626252048e-05,0.1400463333333334,0.001950046751576302
5,0.569696102,1.269263333333333,4.725815626257531e-05,0.1398076666666667,0.001953672780517095
5,0.571534679,1.269116666666666,5.033222956852567e-05,0.139557,0.001963910384920851
5,0.5733791899999999,1.26902,6.244997998395755e-05,0.139328,0.001983742926893504
5,0.5752296530000001,1.26892,5.291502622123982e-05,0.1390883333333333,0.002011067461159227
5,0.577086089,1.268813333333333,5.686240703079109e-05,0.1388386666666667,0.002020015428983979
5,0.578948515,1.268713333333333,3.055050463302104e-05,0.1385886666666667,0.002002923446698187
5,0.580816953,1.268626666666667,2.516611478423894e-05,0.1383483333333333,0.002001940142295307
5,0.5826914200000001,1.26853,4.582575694954366e-05,0.138092,0.002014075718536915
5,0.584571937,1.268443333333333,4.163331998933763e-05,0.137828,0.002009185158217131
5,0.586458523,1.26838,3.605551275462207e-05,0.1375983333333333,0.00201250349896176
5,0.588351197,1.268306666666667,3.511884584285124e-05,0.1373443333333333,0.00204184826403271
5,0.59024998,1.268236666666667,3.214550253666958e-05,0.137081,0.002048519221291314
5,0.59215489,1.268176666666667,4.163331998932429e-05,0.1368193333333333,0.002048855615540854
5,0.594065948,1.268116666666667,5.131601439448951e-05,0.1365583333333333,0.002064560324459735
5,0.595983174,1.26804,4.000000000004e-05,0.136303,0.002062006547031292
5,0.5979065870000001,1.268,5.196152422699008e-05,0.136022,0.002084739552078394
5,0.599836208,1.26794,5.196152422713431e-05,0.1357963333333333,0.002079231188043643
5,0.6017720559999999,1.2679,3.605551275466056e-05,0.13553,0.002086931479469313
5,0.603714152,1.267853333333333,3.055050463303315e-05,0.1352796666666667,0.002064118294413695
5,0.605662515,1.267803333333333,1.154700538386816e-05,0.134767,0.00206988791967103
5,0.6076171659999999,1.267766666666667,3.214550253658035e-05,0.134439,0.002076744327065805
5,0.609578126,1.26772,3.464101615147629e-05,0.1343023333333333,0.002057599653317755
5,0.611545414,1.267683333333333,1.527525231644995e-05,0.1341163333333333,0.002087818558527864
5,0.6135190509999999,1.267666666666667,2.516611478417277e-05,0.1338956666666667,0.002104714786695195
5,0.6154990579999999,1.267633333333333,2.886751345939799e-05,0.133681,0.002096827126875267
5,0.617485454,1.267623333333333,3.055050463300892e-05,0.1330896666666667,0.002070681369340371
5,0.619478262,1.2676,1.732050807567405e-05,0.1320003333333334,0.002071828741313657
5,0.6214775,1.267553333333334,4.725815626252048e-05,0.1316713333333333,0.002104103213564695
5,0.6234831909999999,1.267486666666667,2.516611478418747e-05,0.131596,0.002123560924485106
5,0.625495355,1.26745,0.0,0.1314493333333333,0.002133006407241519
5,0.627514013,1.267416666666667,4.509249752821454e-05,0.1312246666666667,0.002128275436435179
5,0.6295391850000001,1.267403333333333,5.507570547286906e-05,0.130959,0.002132182918982318
5,0.631570894,1.267383333333333,5.686240703076993e-05,0.1306886666666667,0.002153176800296104
5,0.633609159,1.267356666666667,5.131601439442641e-05,0.1304123333333333,0.002156393362383916
5,0.635654002,1.267356666666666,4.041451884326614e-05,0.1301196666666667,0.002150043332896641
5,0.6377054449999999,1.26736,6.2449979983922e-05,0.1298013333333333,0.002167753752927993
5,0.639763508,1.267323333333333,8.082903768658037e-05,0.1294986666666667,0.002160916549368211
5,0.641828213,1.2673,7.937253933198563e-05,0.1292003333333333,0.002157775783841616
5,0.6438995820000001,1.267273333333333,7.234178138067878e-05,0.1288896666666667,0.002178631298162521
5,0.645977636,1.267266666666667,3.214550253658899e-05,0.12859,0.002174540871080605
5,0.6480623959999999,1.267276666666667,1.154700538386816e-05,0.1282506666666667,0.002187384130264578
5,0.650153884,1.267236666666667,4.725815626258118e-05,0.127936,0.002183363460351945
5,0.6522521219999999,1.267246666666667,4.725815626261642e-05,0.1276163333333333,0.00221736878604649
5,0.654357131,1.267243333333333,1.527525231656503e-05,0.1272696666666666,0.002215076146170448
5,0.656468935,1.267213333333333,1.154700538382009e-05,0.1269546666666667,0.002221114660105002
5,0.6585875529999999,1.26721,2.000000000010327e-05,0.1266406666666667,0.002213518767332544
5,0.660713009,1.267203333333333,1.527525231646812e-05,0.1263126666666667,0.002213723183537927
5,0.6628453249999999,1.26721,2.645751311059893e-05,0.1259913333333333,0.002193058442753723
5,0.664984522,1.267196666666667,1.52752523164984e-05,0.125651,0.002205847002853999
5,0.667130622,1.26718,2.645751311067236e-05,0.1253116666666667,0.002229872716845828
5,0.6692836489999999,1.26718,1.000000000006551e-05,0.1249783333333333,0.002241575859375117
5,0.671443625,1.267156666666667,1.527525231648629e-05,0.1246263333333333,0.002216102509662702
5,0.673610571,1.26715,2.999999999997449e-05,0.1242593333333333,0.002234674995012334
5,0.675784511,1.267133333333333,3.214550253658899e-05,0.1239253333333333,0.002266330146587948
5,0.677965466,1.267136666666667,4.041451884329591e-05,0.1235793333333333,0.002250362933691658
5,0.680153461,1.267126666666667,4.509249752824737e-05,0.1232426666666667,0.002296397468500013
5,0.6823485159999999,1.267123333333333,3.214550253664079e-05,0.1228853333333333,0.002299452398579561
5,0.684550656,1.26711,1.999999999999225e-05,0.1225483333333333,0.002306522129382971
5,0.686759902,1.267103333333333,2.516611478423526e-05,0.122193,0.002295316318070346
5,0.688976279,1.267106666666667,3.055050463302104e-05,0.121839,0.002313185033671104
5,0.6911998079999999,1.2671,2.645751311066187e-05,0.1215016666666667,0.002331788226519158
5,0.693430513,1.267083333333333,2.081665999460215e-05,0.12117,0.002317585597124732
5,0.6956684179999999,1.26709,2.645751311077727e-05,0.1208163333333333,0.002326515061918439
5,0.697913545,1.267093333333333,5.859465277078701e-05,0.120467,0.002339310368463315
5,0.700165917,1.267073333333333,1.154700538372394e-05,0.1201326666666667,0.002377101245915566
5,0.702425559,1.267083333333333,4.509249752830276e-05,0.1197706666666667,0.002332457359381587
5,0.704692493,1.267083333333333,4.509249752830276e-05,0.119409,0.002342262367882819
5,0.7069667430000001,1.26707,3.605551275460667e-05,0.1190463333333333,0.002321518755757385
5,0.709248333,1.26708,4.358898943542486e-05,0.1186833333333333,0.002347231631802307
5,0.711537286,1.26705,5.999999999994898e-05,0.1183313333333333,0.002357272223001259
5,0.713833626,1.267053333333333,4.509249752824737e-05,0.1179273333333333,0.002399019869307733
5,0.716137378,1.267046666666667,3.511884584285124e-05,0.1175713333333333,0.00236943903347045
5,0.718448564,1.267036666666667,6.110100926617532e-05,0.1171986666666667,0.002384517002106152
5,0.720767209,1.267053333333333,3.785938897198348e-05,0.1168326666666667,0.002382268946473784
5,0.723093337,1.267043333333333,4.509249752830276e-05,0.1164806666666667,0.002365176173846962
5,0.725426972,1.267053333333333,5.131601439439035e-05,0.1161093333333333,0.002376538729609372
5,0.7277681389999999,1.26706,2.999999999997449e-05,0.115746,0.002386000628667142
5,0.7301168610000001,1.267063333333333,5.507570547294466e-05,0.1153776666666667,0.002408020002685476
5,0.732473163,1.26705,3.605551275466056e-05,0.1150183333333333,0.002417521113316975
5,0.734837069,1.26703,3.605551275462207e-05,0.1146466666666667,0.002432531671599223
5,0.737208605,1.267046666666667,5.773502691934081e-06,0.114289,0.00243550138575202
5,0.739587794,1.26704,9.999999999926734e-06,0.11393,0.002421999999999994
5,0.7419746620000001,1.267023333333333,1.527525231642572e-05,0.1135976666666667,0.002419013504165153
5,0.7443692319999999,1.267023333333333,3.511884584284597e-05,0.1132643333333333,0.002445502879436732
5,0.7467715309999999,1.267026666666667,1.52752523164984e-05,0.1129823333333333,0.00246051058386939
5,0.7491815829999999,1.267033333333333,2.08166599946777e-05,0.1128893333333333,0.00242003643223265
5,0.751599412,1.267076666666667,1.527525231653474e-05,0.1121053333333333,0.002449004355515381
5,0.754025045,1.26707,1.732050807565802e-05,0.1113053333333333,0.002465639943976691
5,0.7564585060000001,1.26706,1.000000000001e-05,0.1110026666666667,0.002487787437329273
5,0.75889982,1.267063333333333,5.773502691789859e-06,0.1106563333333333,0.002510231131456485
5,0.761349013,1.26706,0.0,0.1102803333333333,0.002527278641806897
5,0.7638061110000001,1.267046666666667,1.527525231656503e-05,0.1099276666666667,0.002518584787799153
5,0.766271138,1.267046666666667,2.081665999464659e-05,0.1095503333333333,0.002520939176841314
5,0.768744121,1.26705,1.000000000006551e-05,0.10917,0.002565716274259494
5,0.771225084,1.26705,2.999999999997449e-05,0.1087883333333333,0.002568930970916366
5,0.773714055,1.26705,2.645751311054648e-05,0.108416,0.002590004054050872
5,0.776211058,1.267056666666667,5.773502691934081e-06,0.1080203333333333,0.002599254957354766
5,0.7787161189999999,1.267036666666667,1.527525231656503e-05,0.1076353333333333,0.002621179569074457
5,0.781229266,1.267053333333333,5.773502691934081e-06,0.1072376666666667,0.00261786675240229
5,0.783750523,1.26704,1.732050807565802e-05,0.1068356666666667,0.002620363397190036
5,0.786279916,1.267036666666667,5.773502691886007e-06,0.1064343333333333,0.002611170682535578
5,0.788817473,1.26704,2.645751311059893e-05,0.1060456666666667,0.002627491262275351
5,0.7913632190000001,1.267033333333333,3.055050463300892e-05,0.105666,0.002613587763975042
5,0.793917181,1.26704,1.999999999996449e-05,0.1052593333333333,0.002628853235411465
5,0.796479386,1.267036666666667,1.154700538370792e-05,0.1048773333333333,0.002631089951585344
5,0.799049859,1.267023333333333,2.081665999468659e-05,0.1044706666666667,0.002653013443865919
5,0.801628629,1.26704,0.0,0.1040763333333333,0.002656464065884068
5,0.80421572,1.26706,9.999999999982245e-06,0.1036913333333333,0.002667430473945531
5,0.8068111609999999,1.26706,2.645751311059893e-05,0.103289,0.00266492570252906
5,0.809414978,1.267053333333333,1.154700538386816e-05,0.102912,0.002695468048410147
5,0.812027199,1.267063333333333,5.773502691789859e-06,0.1025066333333333,0.002705326154705444
5,0.81464785,1.267063333333333,2.309401076757608e-05,0.1021186333333333,0.002686669797971713
5,0.817276958,1.26706,1.000000000001e-05,0.1017200666666667,0.002662591522057655
5,0.8199145520000001,1.26705,4.582575694954366e-05,0.1013129333333333,0.002691845986183706
5,0.822560657,1.267036666666667,1.154700538382009e-05,0.1009047333333333,0.002724527778043993
5,0.825215303,1.26704,1.7320508075642e-05,0.1005059,0.002720002579042898
5,0.827878516,1.267053333333333,2.309401076760813e-05,0.1000828333333333,0.002720809777131315
5,0.830550323,1.26704,3.605551275460667e-05,0.0996655,0.002712668381870519
5,0.8332307539999999,1.267033333333333,4.163331998932429e-05,0.09926146666666667,0.002719889505721378
5,0.835919835,1.267036666666667,2.516611478425365e-05,0.09885336666666666,0.00274767337275254
5,0.838617594,1.267036666666667,1.154700538372394e-05,0.09843956666666666,0.002773153523217448
5,0.84132406,1.26704,1.732050807567405e-05,0.09803846666666666,0.00277553069760241
5,0.844039261,1.267043333333333,2.516611478418012e-05,0.0976154,0.002778494066936258
5,0.846763224,1.26703,1.999999999999225e-05,0.09721906666666667,0.002763403456488637
5,0.849495978,1.267043333333333,1.527525231656503e-05,0.09679433333333333,0.002783849179343837
5,0.8522375520000001,1.267036666666667,2.886751345939799e-05,0.0964081,0.002767830036328098
5,0.854987973,1.267043333333333,3.511884584285124e-05,0.09599780000000001,0.002794931863212413
5,0.8577472709999999,1.26702,2.645751311060942e-05,0.09558856666666667,0.00280901095998811
5,0.8605154740000001,1.26704,1.7320508075642e-05,0.09518893333333334,0.002813654421447906
5,0.863292611,1.267036666666667,5.773502691886007e-06,0.09473749999999999,0.002835649703330796
5,0.866078711,1.26703,9.999999999926734e-06,0.09431596666666668,0.00285435926493729
5,0.868873802,1.267013333333333,5.773502691934081e-06,0.09393133333333333,0.002862251988091428
5,0.871677913,1.267006666666667,3.214550253669836e-05,0.09353653333333334,0.002840121424047456
5,0.874491075,1.26701,2.999999999997449e-05,0.09311863333333333,0.002852939488200435
5,0.877313315,1.267,9.999999999898979e-06,0.09273113333333334,0.00285828530124852
5,0.8801446629999999,1.267016666666667,1.154700538386816e-05,0.09230926666666667,0.002887067304953824
5,0.882985149,1.267016666666667,1.527525231661954e-05,0.09186309999999999,0.002877127162639844
5,0.885834802,1.267,9.999999999926734e-06,0.09146013333333332,0.002886413901943609
5,0.8886936520000001,1.267,2.645751311066187e-05,0.09104186666666665,0.002894605662837911
5,0.891561728,1.267,2.645751311066187e-05,0.09064119999999999,0.002891855127768323
5,0.8944390600000001,1.26702,2.000000000010327e-05,0.09023313333333333,0.002877686406357248
5,0.897325678,1.266996666666667,2.309401076757608e-05,0.08982653333333333,0.002882275511350935
5,0.900221613,1.26701,6.244997998392644e-05,0.08940976666666667,0.002911732227271821
5,0.903126893,1.26701,4.358898943542486e-05,0.08901983333333334,0.002944916279511758
5,0.906041549,1.267003333333333,3.214550253658899e-05,0.08861786666666666,0.002930207095639039
5,0.9089656119999999,1.266993333333333,3.214550253672426e-05,0.08821603333333333,0.002930587388789715
5,0.911899112,1.266996666666667,1.527525231642572e-05,0.08781166666666666,0.002954377100732635
5,0.914842079,1.266996666666667,2.08166599946777e-05,0.08742816666666668,0.002961140573045013
5,0.917794544,1.266993333333333,1.154700538370792e-05,0.0870383,0.002965682634740274
5,0.920756537,1.266996666666667,2.08166599946777e-05,0.08662766666666666,0.002956870633513304
5,0.923728089,1.267036666666667,4.041451884331422e-05,0.08625776666666667,0.002967415862890353
5,0.926709232,1.267016666666667,5.773502691934081e-06,0.0858734,0.002987511561483909
5,0.929699995,1.266986666666667,1.52752523164984e-05,0.08553286666666667,0.003011406192019493
5,0.932700411,1.26699,9.999999999926734e-06,0.0851593,0.003009671116583999
5,0.93571051,1.266976666666667,5.773502691934081e-06,0.08480763333333334,0.003000185654810937
5,0.9387303229999999,1.266976666666667,4.041451884330964e-05,0.08445670000000001,0.003014428265857384
5,0.9417598819999999,1.266986666666667,3.055050463303315e-05,0.08409636666666666,0.003041071352884258
